CustomerKey,GeographyKey,CustomerAlternateKey,FirstName,MiddleName,LastName,FullNAME,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance,City
22805,143,AW00022805,Cristina,NULL,Goel,Cristina Goel,1950-04-24,Married,Female,cristina16@adventure-works.com,80000.00,5,0,Bachelors,Management,1,2,Nollendorfplatz 118,NULL,1 (11) 500 555-0116,2013-12-06,10+ Miles,Bonn
22806,115,AW00022806,Crystal,E,Sun,Crystal Sun,1949-10-24,Married,Female,crystal14@adventure-works.com,90000.00,5,0,Partial College,Professional,1,2,Kalkweg 123,NULL,1 (11) 500 555-0119,2013-10-15,10+ Miles,Eilenburg
22807,254,AW00022807,Cindy,A,Garcia,Cindy Garcia,1949-10-07,Married,Female,cindy15@adventure-works.com,130000.00,3,4,Bachelors,Management,1,4,1775 Chocolate Court,NULL,1 (11) 500 555-0178,2014-01-12,0-1 Miles,London
22808,274,AW00022808,Ebony,A,Suri,Ebony Suri,1949-10-18,Single,Female,ebony0@adventure-works.com,170000.00,3,4,Bachelors,Management,0,2,2802 Clay Way,NULL,1 (11) 500 555-0140,2013-01-19,0-1 Miles,West Sussex
22809,166,AW00022809,Martin,NULL,Sara,Martin Sara,1950-12-13,Married,Male,martin15@adventure-works.com,80000.00,5,0,Partial College,Professional,1,2,Winter der Böck 8559,NULL,1 (11) 500 555-0189,2013-12-30,10+ Miles,Frankfurt am Main
22810,160,AW00022810,Nathaniel,NULL,Sanchez,Nathaniel Sanchez,1950-10-05,Married,Male,nathaniel19@adventure-works.com,90000.00,5,0,Partial College,Professional,0,2,Heideweg 6457,NULL,1 (11) 500 555-0165,2013-12-22,2-5 Miles,Paderborn
22811,239,AW00022811,Brent,NULL,Stone,Brent Stone,1950-12-14,Married,Male,brent21@adventure-works.com,110000.00,3,4,Bachelors,Management,1,4,7578 Sierra Road,NULL,1 (11) 500 555-0135,2013-11-17,10+ Miles,Gloucestershire
22812,243,AW00022812,Destiny,NULL,Washington,Destiny Washington,1951-03-24,Married,Female,destiny61@adventure-works.com,120000.00,4,4,Bachelors,Management,1,4,3841 Frisbie Ct,NULL,1 (11) 500 555-0189,2013-08-14,5-10 Miles,Leeds
22813,257,AW00022813,Jerry,NULL,Deng,Jerry Deng,1951-03-12,Married,Male,jerry1@adventure-works.com,130000.00,4,4,Bachelors,Management,1,4,3848 East 39th Street,NULL,1 (11) 500 555-0147,2013-10-27,5-10 Miles,London
22814,219,AW00022814,Edwin,NULL,Kumar,Edwin Kumar,1951-08-10,Married,Male,edwin30@adventure-works.com,100000.00,2,3,Bachelors,Management,1,4,"10, rue de l´Avenir",NULL,1 (11) 500 555-0135,2013-03-24,10+ Miles,Suresnes
22815,147,AW00022815,Margaret,P,Wang,Margaret Wang,1952-02-07,Married,Female,margaret8@adventure-works.com,100000.00,3,4,Bachelors,Management,1,1,Celler Weg 29,NULL,1 (11) 500 555-0186,2013-08-28,10+ Miles,Hamburg
22816,172,AW00022816,Erica,NULL,Cai,Erica Cai,1951-12-05,Married,Female,erica20@adventure-works.com,120000.00,4,4,Bachelors,Management,1,4,Lindenalle 24,NULL,1 (11) 500 555-0169,2013-12-13,10+ Miles,Offenbach
22817,135,AW00022817,Calvin,NULL,Nath,Calvin Nath,1951-09-15,Single,Male,calvin17@adventure-works.com,120000.00,4,5,Bachelors,Management,1,0,Kapellstr 4666,NULL,1 (11) 500 555-0179,2013-12-13,10+ Miles,Salzgitter
22818,264,AW00022818,Janet,M,Ruiz,Janet Ruiz,1951-09-29,Married,Female,janet7@adventure-works.com,150000.00,3,4,Graduate Degree,Management,1,4,447 Power Ave,NULL,1 (11) 500 555-0139,2013-01-29,5-10 Miles,Oxon
22819,255,AW00022819,Daisy,P,Alvarez,Daisy Alvarez,1958-11-17,Married,Female,daisy1@adventure-works.com,80000.00,4,2,Partial College,Professional,1,2,2660 St George Dr,NULL,1 (11) 500 555-0118,2013-08-16,2-5 Miles,London
22820,190,AW00022820,Alex,NULL,Nelson,Alex Nelson,1960-05-12,Married,Male,alex38@adventure-works.com,100000.00,3,4,High School,Professional,1,3,"54, route de Marseille",NULL,1 (11) 500 555-0161,2014-01-25,2-5 Miles,Villeneuve-d'Ascq
22821,133,AW00022821,Wendy,R,Munoz,Wendy Munoz,1959-11-29,Married,Female,wendy7@adventure-works.com,130000.00,3,4,Partial College,Professional,1,4,Hans-Rosenthal-Platz 425,NULL,1 (11) 500 555-0183,2013-06-07,0-1 Miles,Kassel
22822,271,AW00022822,Devin,A,Anderson,Devin Anderson,1959-08-22,Married,Male,devin8@adventure-works.com,170000.00,5,4,High School,Professional,1,4,4116 Hummingbird Ct,NULL,1 (11) 500 555-0113,2012-12-31,10+ Miles,Warrington
22823,267,AW00022823,Isabel,NULL,Alexander,Isabel Alexander,1959-01-09,Married,Female,isabel18@adventure-works.com,160000.00,2,5,Bachelors,Management,1,2,9643 North Star Dr,NULL,1 (11) 500 555-0117,2013-09-10,0-1 Miles,Runcorn
22824,188,AW00022824,April,R,Nath,April Nath,1963-11-18,Married,Female,april14@adventure-works.com,80000.00,4,1,Partial College,Professional,0,2,"873, rue Malar",NULL,1 (11) 500 555-0134,2013-12-14,2-5 Miles,Roncq
22825,231,AW00022825,Kelli,M,Zeng,Kelli Zeng,1957-11-09,Single,Female,kelli22@adventure-works.com,120000.00,4,5,Partial College,Professional,1,3,8380 Toyon Dr.,NULL,1 (11) 500 555-0161,2013-09-06,10+ Miles,Billericay
22826,238,AW00022826,Christian,S,Russell,Christian Russell,1958-04-18,Married,Male,christian7@adventure-works.com,130000.00,4,5,High School,Professional,1,3,9406 Lincoln Dr,NULL,1 (11) 500 555-0185,2013-03-15,10+ Miles,Gateshead
22827,209,AW00022827,Clayton,C,Gao,Clayton Gao,1957-06-16,Married,Male,clayton14@adventure-works.com,80000.00,5,2,High School,Professional,1,2,"101, avenue Reille",NULL,1 (11) 500 555-0170,2013-06-07,10+ Miles,Versailles
22828,264,AW00022828,Francisco,NULL,Suri,Francisco Suri,1955-07-02,Married,Male,francisco1@adventure-works.com,160000.00,4,5,Partial College,Management,1,3,639 La Corte Bonita,NULL,1 (11) 500 555-0189,2013-01-14,0-1 Miles,Oxon
22829,226,AW00022829,Chelsea,D,Chandra,Chelsea Chandra,1955-02-24,Married,Female,chelsea2@adventure-works.com,80000.00,5,1,High School,Management,1,3,"475, rue Léo Delibes",NULL,1 (11) 500 555-0151,2013-12-05,5-10 Miles,Cergy
22830,147,AW00022830,Lee,NULL,Travers,Lee Travers,1955-05-05,Married,Male,lee10@adventure-works.com,120000.00,4,5,Partial College,Management,1,3,Rehstr 4242,NULL,1 (11) 500 555-0145,2013-12-27,10+ Miles,Hamburg
22831,214,AW00022831,Victor,NULL,Ruiz,Victor Ruiz,1954-06-05,Single,Male,victor3@adventure-works.com,70000.00,5,1,Partial High School,Skilled Manual,1,3,"11, rue de Cambrai",NULL,1 (11) 500 555-0113,2013-05-01,10+ Miles,Boulogne-Billancourt
22832,214,AW00022832,Martin,E,Gonzalez,Martin Gonzalez,1953-12-07,Married,Male,martin23@adventure-works.com,70000.00,5,1,Partial High School,Skilled Manual,1,3,"18, rue de la Comédie",NULL,1 (11) 500 555-0115,2013-03-13,5-10 Miles,Boulogne-Billancourt
22833,185,AW00022833,Bruce,NULL,Prasad,Bruce Prasad,1959-03-19,Married,Male,bruce8@adventure-works.com,80000.00,5,1,High School,Management,1,3,"34, avenue des Laurentides",NULL,1 (11) 500 555-0157,2013-10-23,10+ Miles,Croix
22834,165,AW00022834,Darryl,T,Zhou,Darryl Zhou,1952-10-15,Married,Male,darryl8@adventure-works.com,100000.00,3,4,Partial High School,Professional,1,4,Alderweg 7849,NULL,1 (11) 500 555-0196,2013-09-06,5-10 Miles,Berlin
22835,144,AW00022835,Alan,NULL,Zhang,Alan Zhang,1953-05-12,Married,Male,alan28@adventure-works.com,100000.00,4,5,Partial High School,Professional,1,0,Auf dem Ufer 164,NULL,1 (11) 500 555-0170,2013-03-14,5-10 Miles,Essen
22836,168,AW00022836,Michele,NULL,Sai,Michele Sai,1952-10-01,Single,Female,michele61@adventure-works.com,110000.00,4,5,Partial High School,Professional,1,3,Klara Straße 822,NULL,1 (11) 500 555-0133,2013-12-08,10+ Miles,Kiel
22837,251,AW00022837,Sergio,A,Chandra,Sergio Chandra,1958-02-06,Married,Male,sergio2@adventure-works.com,120000.00,5,5,High School,Management,1,4,7079 Green Leaf Drive,NULL,1 (11) 500 555-0160,2013-09-12,10+ Miles,London
22838,261,AW00022838,Cedric,NULL,Rai,Cedric Rai,1953-01-29,Married,Male,cedric36@adventure-works.com,130000.00,5,5,Partial High School,Professional,1,4,7869 Sea Point Way,NULL,1 (11) 500 555-0170,2013-07-18,0-1 Miles,Newcastle upon Tyne
22839,23,AW00022839,Brandy,NULL,Mehta,Brandy Mehta,1986-05-15,Single,Female,brandy10@adventure-works.com,60000.00,0,0,Bachelors,Professional,0,3,7101 Stillwater Ct.,NULL,1 (11) 500 555-0140,2013-02-05,2-5 Miles,Gold Coast
22840,2,AW00022840,Dominic,M,Sullivan,Dominic Sullivan,1981-10-08,Single,Male,dominic13@adventure-works.com,70000.00,0,0,Bachelors,Professional,1,2,3605 Gallagher Circle,NULL,1 (11) 500 555-0118,2013-10-21,10+ Miles,Coffs Harbour
22841,29,AW00022841,Douglas,C,Martinez,Douglas Martinez,1982-02-16,Single,Male,douglas21@adventure-works.com,70000.00,0,0,Bachelors,Professional,1,3,7963 Elk Dr,NULL,1 (11) 500 555-0126,2013-03-05,10+ Miles,Findon
22842,20,AW00022842,Michele,R,Nara,Michele Nara,1981-10-18,Single,Female,michele17@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,3,5581 Grand Ct,NULL,1 (11) 500 555-0133,2013-06-17,10+ Miles,Brisbane
22843,3,AW00022843,Tiffany,NULL,Lu,Tiffany Lu,1982-04-06,Single,Female,tiffany11@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,3,593 Chatworth,NULL,1 (11) 500 555-0193,2013-04-12,10+ Miles,Darlinghurst
22844,16,AW00022844,Marie,E,Arun,Marie Arun,1982-02-15,Married,Female,marie11@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,3,831 Valley Crest Dr.,NULL,1 (11) 500 555-0148,2013-03-31,10+ Miles,Springwood
22845,18,AW00022845,Jake,NULL,Chen,Jake Chen,1981-09-10,Married,Male,jake2@adventure-works.com,80000.00,0,0,Bachelors,Professional,0,2,8354 Sugar Valley Blv.,NULL,1 (11) 500 555-0129,2012-05-09,10+ Miles,Sydney
22846,35,AW00022846,Frank,G,Gutierrez,Frank Gutierrez,1980-11-14,Single,Male,frank18@adventure-works.com,80000.00,0,0,Bachelors,Professional,0,3,8742 Martindale,NULL,1 (11) 500 555-0153,2013-01-30,10+ Miles,Melbourne
22847,4,AW00022847,Jaclyn,C,Chen,Jaclyn Chen,1985-11-16,Single,Female,jaclyn2@adventure-works.com,80000.00,0,0,Bachelors,Professional,0,3,8177 Grasswood Ct.,NULL,1 (11) 500 555-0152,2013-05-11,10+ Miles,Goulburn
22848,7,AW00022848,Peter,K,Pal,Peter Pal,1980-04-07,Single,Male,peter18@adventure-works.com,80000.00,0,0,Bachelors,Professional,0,3,927 Parkside Dr,NULL,1 (11) 500 555-0199,2013-02-05,10+ Miles,Malabar
22849,38,AW00022849,Kristopher,M,Suri,Kristopher Suri,1978-11-14,Married,Male,kristopher0@adventure-works.com,80000.00,0,0,Bachelors,Professional,1,3,4088 Millfield Place,NULL,1 (11) 500 555-0178,2013-12-09,10+ Miles,South Melbourne
22850,14,AW00022850,Devon,D,Luo,Devon Luo,1979-08-05,Married,Male,devon4@adventure-works.com,130000.00,4,5,High School,Management,0,4,1955 Glaze Dr.,NULL,1 (11) 500 555-0155,2012-05-23,10+ Miles,Rhodes
22851,21,AW00022851,Kaylee,M,Edwards,Kaylee Edwards,1979-01-13,Single,Female,kaylee21@adventure-works.com,90000.00,0,0,Bachelors,Professional,0,3,7567 Blackwood Drive,NULL,1 (11) 500 555-0156,2012-05-10,10+ Miles,Caloundra
22852,33,AW00022852,Billy,M,Alonso,Billy Alonso,1978-02-19,Married,Male,billy10@adventure-works.com,80000.00,0,0,Bachelors,Professional,1,3,2411 Hazelnut Lane,NULL,1 (11) 500 555-0198,2013-11-20,10+ Miles,Cranbourne
22853,10,AW00022853,Tasha,NULL,Pal,Tasha Pal,1983-05-02,Single,Female,tasha13@adventure-works.com,80000.00,0,0,Bachelors,Professional,1,3,7685 Imperial Dr,NULL,1 (11) 500 555-0179,2013-05-27,10+ Miles,Newcastle
22854,27,AW00022854,Ebony,J,Mehta,Ebony Mehta,1984-08-16,Single,Female,ebony14@adventure-works.com,100000.00,0,5,High School,Management,1,2,629 Redrock Drive,NULL,1 (11) 500 555-0115,2012-05-11,10+ Miles,Townsville
22855,28,AW00022855,Summer,S,Sai,Summer Sai,1978-08-12,Married,Female,summer4@adventure-works.com,110000.00,0,5,Partial College,Management,0,3,2929 Marie Dr.,NULL,1 (11) 500 555-0148,2013-11-28,10+ Miles,Cloverdale
22856,21,AW00022856,Lance,E,Carlson,Lance Carlson,1977-04-12,Married,Male,lance18@adventure-works.com,80000.00,0,0,Bachelors,Professional,0,4,7275 Andrea Lane,NULL,1 (11) 500 555-0128,2013-07-25,10+ Miles,Caloundra
22857,40,AW00022857,Julio,NULL,Romero,Julio Romero,1977-07-14,Married,Male,julio9@adventure-works.com,110000.00,0,5,High School,Management,1,4,362 Richard Place,NULL,1 (11) 500 555-0150,2012-05-08,10+ Miles,Warrnambool
22858,8,AW00022858,Deborah,NULL,Tang,Deborah Tang,1978-02-13,Married,Female,deborah8@adventure-works.com,130000.00,4,5,High School,Management,1,4,6049 Flora Ave,NULL,1 (11) 500 555-0146,2014-01-16,10+ Miles,Matraville
22859,34,AW00022859,Arianna,E,Sanders,Arianna Sanders,1977-01-20,Married,Female,arianna24@adventure-works.com,90000.00,0,0,Bachelors,Professional,0,4,5289 Birch Park Rd,NULL,1 (11) 500 555-0194,2013-07-15,10+ Miles,Geelong
22860,24,AW00022860,Cedric,B,Kumar,Cedric Kumar,1975-11-24,Married,Male,cedric29@adventure-works.com,100000.00,0,5,High School,Management,1,4,8939 Monetary Way,NULL,1 (11) 500 555-0112,2012-05-24,10+ Miles,Hawthorne
22861,542,AW00022861,Devin,P,Hughes,Devin Hughes,1970-01-14,Married,Male,devin50@adventure-works.com,90000.00,5,5,Partial College,Professional,1,3,645 Dublin Court,NULL,317-555-0155,2013-07-24,0-1 Miles,Lake Oswego
22862,299,AW00022862,Derrick,NULL,Navarro,Derrick Navarro,1980-07-18,Married,Male,derrick10@adventure-works.com,110000.00,3,2,Bachelors,Management,1,4,9191 Camelback Ct.,NULL,766-555-0116,2013-07-28,2-5 Miles,Berkeley
22863,542,AW00022863,Hunter,NULL,Thomas,Hunter Thomas,1961-11-08,Married,Male,hunter69@adventure-works.com,70000.00,4,3,Partial College,Professional,1,0,8528 San Ramon Road,NULL,861-555-0142,2013-04-19,0-1 Miles,Lake Oswego
22864,618,AW00022864,Mason,NULL,Hall,Mason Hall,1973-06-20,Married,Male,mason43@adventure-works.com,90000.00,2,1,Partial College,Professional,0,0,3647 San Miguel Road,NULL,977-555-0194,2013-07-23,5-10 Miles,Issaquah
22865,311,AW00022865,Stephanie,E,Hall,Stephanie Hall,1945-01-30,Married,Female,stephanie67@adventure-works.com,80000.00,4,0,Graduate Degree,Management,1,2,9568 Sunsine Drive,NULL,612-555-0190,2013-10-02,2-5 Miles,Concord
22866,160,AW00022866,William,NULL,Thompson,William Thompson,1979-12-12,Single,Male,william11@adventure-works.com,30000.00,0,0,Partial College,Clerical,1,1,Curieweg 577,NULL,1 (11) 500 555-0190,2013-03-25,2-5 Miles,Paderborn
22867,175,AW00022867,Max,NULL,Ruiz,Max Ruiz,1986-06-05,Single,Male,max3@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,2,Zeiter Weg 6664,NULL,1 (11) 500 555-0116,2013-07-31,1-2 Miles,Saarlouis
22868,208,AW00022868,Ernest,V,Sun,Ernest Sun,1985-08-22,Single,Male,ernest13@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,2,"910, rue Montcalm",NULL,1 (11) 500 555-0125,2013-12-13,1-2 Miles,Saint Germain en Laye
22869,251,AW00022869,Rafael,J,Lu,Rafael Lu,1986-04-12,Single,Male,rafael12@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,2,3923 Montgomery Ave.,NULL,1 (11) 500 555-0110,2013-09-19,1-2 Miles,London
22870,226,AW00022870,Barbara,M,Chen,Barbara Chen,1984-05-14,Single,Female,barbara12@adventure-works.com,30000.00,0,0,High School,Manual,1,1,"28, place de la Concorde",NULL,1 (11) 500 555-0180,2013-04-24,2-5 Miles,Cergy
22871,644,AW00022871,David,D,Coleman,David Coleman,1979-04-02,Married,Male,david38@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,4596 Hill Meadow Place,NULL,779-555-0199,2013-07-24,2-5 Miles,Walla Walla
22872,612,AW00022872,Sara,F,Bailey,Sara Bailey,1967-12-24,Married,Female,sara17@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,4245 Gregory Lane,NULL,794-555-0117,2013-07-18,2-5 Miles,Burien
22873,298,AW00022873,Robert,C,Williams,Robert Williams,1967-07-26,Married,Male,robert86@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,1616 East Leland,NULL,534-555-0111,2013-07-21,2-5 Miles,Bellflower
22874,612,AW00022874,Drew,NULL,Anand,Drew Anand,1967-04-09,Single,Male,drew23@adventure-works.com,40000.00,4,3,High School,Skilled Manual,1,3,1117 Ashford Court,NULL,257-555-0161,2013-04-21,10+ Miles,Burien
22875,325,AW00022875,Robert,L,Russell,Robert Russell,1966-09-13,Single,Male,robert31@adventure-works.com,40000.00,4,2,High School,Skilled Manual,1,2,5527 Liszt Way,NULL,375-555-0116,2013-04-13,2-5 Miles,Glendale
22876,345,AW00022876,Jenna,A,Campbell,Jenna Campbell,1972-11-12,Married,Female,jenna6@adventure-works.com,40000.00,4,2,High School,Skilled Manual,1,2,7013 St. Raphael Drive,NULL,977-555-0190,2013-04-18,2-5 Miles,Newport Beach
22877,49,AW00022877,Xavier,NULL,Griffin,Xavier Griffin,1972-11-06,Married,Male,xavier61@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,6936 Woodruff Lane,NULL,573-555-0144,2011-07-30,2-5 Miles,Cliffside
22878,552,AW00022878,Angelica,A,Ross,Angelica Ross,1967-01-08,Married,Female,angelica3@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,8839 Leonard Dr,NULL,194-555-0172,2013-04-09,2-5 Miles,W. Linn
22879,315,AW00022879,Jocelyn,C,Russell,Jocelyn Russell,1972-11-16,Married,Female,jocelyn19@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,9998 Rockne Drive,NULL,377-555-0172,2013-04-14,0-1 Miles,Downey
22880,539,AW00022880,Ashley,M,Harris,Ashley Harris,1965-12-29,Married,Female,ashley14@adventure-works.com,40000.00,4,2,High School,Skilled Manual,1,2,4430 Ardilla Road,NULL,676-555-0195,2013-04-27,0-1 Miles,Corvallis
22881,57,AW00022881,Wyatt,R,Martinez,Wyatt Martinez,1971-10-16,Married,Male,wyatt18@adventure-works.com,40000.00,4,2,High School,Skilled Manual,1,2,7784 Door Way,NULL,392-555-0121,2011-07-16,2-5 Miles,Newton
22882,60,AW00022882,Charles,NULL,Jones,Charles Jones,1972-09-01,Single,Male,charles6@adventure-works.com,50000.00,0,0,Partial College,Skilled Manual,0,1,4814 Ward Street,NULL,267-555-0115,2013-08-26,0-1 Miles,Port Hammond
22883,545,AW00022883,Xavier,NULL,Morgan,Xavier Morgan,1972-11-10,Single,Male,xavier80@adventure-works.com,50000.00,0,0,Partial College,Skilled Manual,0,1,3425 Sun Hill Lane,NULL,385-555-0148,2013-03-21,0-1 Miles,Milwaukie
22884,548,AW00022884,Danielle,NULL,Richardson,Danielle Richardson,1978-11-19,Single,Female,danielle11@adventure-works.com,50000.00,0,0,Partial College,Skilled Manual,0,1,8830 Versailles Pl,NULL,606-555-0192,2013-12-26,0-1 Miles,Salem
22885,648,AW00022885,Caleb,NULL,Henderson,Caleb Henderson,1972-08-27,Single,Male,caleb1@adventure-works.com,60000.00,0,0,Graduate Degree,Professional,1,1,9800 St. George Dr,NULL,966-555-0176,2013-03-30,2-5 Miles,Yakima
22886,326,AW00022886,Andrea,K,King,Andrea King,1973-03-07,Single,Female,andrea41@adventure-works.com,60000.00,0,0,Graduate Degree,Professional,1,1,9025 Talbart Street,NULL,116-555-0197,2013-04-16,2-5 Miles,Grossmont
22887,347,AW00022887,Mason,L,Richardson,Mason Richardson,1965-09-01,Married,Male,mason10@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,3082 Cowell Rd.,NULL,114-555-0161,2013-04-27,2-5 Miles,Novato
22888,631,AW00022888,Abigail,M,Long,Abigail Long,1965-09-01,Married,Female,abigail64@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,9081 Myrtle Drive,NULL,485-555-0122,2013-04-26,2-5 Miles,Olympia
22889,58,AW00022889,Julia,R,Long,Julia Long,1970-05-22,Married,Female,julia75@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,2528 Fall Creek Road,NULL,721-555-0117,2011-07-20,2-5 Miles,Newton
22890,359,AW00022890,Alexis,H,Hall,Alexis Hall,1970-09-21,Married,Female,alexis21@adventure-works.com,60000.00,4,3,Bachelors,Professional,1,0,8869 Lightwood Drive,NULL,118-555-0144,2013-11-09,2-5 Miles,San Diego
22891,329,AW00022891,Andrea,M,Gonzalez,Andrea Gonzalez,1964-07-31,Married,Female,andrea33@adventure-works.com,60000.00,4,3,Bachelors,Professional,1,0,8004 N. Broadway,NULL,852-555-0176,2013-05-12,2-5 Miles,Imperial Beach
22892,315,AW00022892,Timothy,E,Mitchell,Timothy Mitchell,1964-10-14,Single,Male,timothy36@adventure-works.com,70000.00,1,0,Graduate Degree,Professional,0,1,6821 Sepulveda Ct.,NULL,521-555-0198,2013-08-25,0-1 Miles,Downey
22893,49,AW00022893,Chloe,V,Miller,Chloe Miller,1965-01-13,Single,Female,chloe39@adventure-works.com,70000.00,2,0,Graduate Degree,Professional,0,1,7390 Discovery Bay,NULL,332-555-0185,2011-07-24,0-1 Miles,Cliffside
22894,314,AW00022894,Danielle,NULL,Ramirez,Danielle Ramirez,1964-10-29,Married,Female,danielle9@adventure-works.com,70000.00,5,5,Graduate Degree,Professional,1,3,2664 Escobar,NULL,271-555-0142,2013-03-07,10+ Miles,Daly City
22895,64,AW00022895,Eduardo,M,Perez,Eduardo Perez,1965-05-19,Single,Male,eduardo36@adventure-works.com,70000.00,5,5,Graduate Degree,Professional,1,3,6973 Elena,NULL,505-555-0125,2011-07-11,10+ Miles,Shawnee
22896,616,AW00022896,Logan,H,Miller,Logan Miller,1963-09-16,Married,Male,logan57@adventure-works.com,60000.00,3,2,Bachelors,Professional,1,1,7396 Greenwood Place,NULL,496-555-0121,2013-04-01,2-5 Miles,Everett
22897,632,AW00022897,Arianna,C,Ramirez,Arianna Ramirez,1969-05-23,Married,Female,arianna28@adventure-works.com,60000.00,1,0,Bachelors,Professional,1,1,1036 Mason Dr,NULL,497-555-0182,2013-05-08,2-5 Miles,Port Orchard
22898,316,AW00022898,Melanie,NULL,Washington,Melanie Washington,1963-08-30,Married,Female,melanie0@adventure-works.com,60000.00,1,0,Bachelors,Professional,1,1,1739 Glenhaven Ave,NULL,603-555-0197,2013-05-02,2-5 Miles,El Cajon
